prompt,prompt_suddenness,prompt_familiarity,prompt_predict_event,prompt_pleasantness,prompt_unpleasantness,prompt_goal_relevance,prompt_chance_responsblt,prompt_self_responsblt,prompt_other_responsblt,prompt_predict_conseq,prompt_goal_support,prompt_urgency,prompt_self_control,prompt_other_control,prompt_chance_control,prompt_accept_conseq,prompt_standards,prompt_social_norms,prompt_attention,prompt_not_consider,prompt_effort,response,response_suddenness,response_familiarity,response_predict_event,response_pleasantness,response_unpleasantness,response_goal_relevance,response_chance_responsblt,response_self_responsblt,response_other_responsblt,response_predict_conseq,response_goal_support,response_urgency,response_self_control,response_other_control,response_chance_control,response_accept_conseq,response_standards,response_social_norms,response_attention,response_not_consider,response_effort,quality
I know I should probably get the vaccine. I have my mother living with me and she has type-2 diabetes. I would hate to bring it home to her. But I just don’t know about those side effects. I heard it changes your DNA and the vaccine can give you the virus.,3.624016046524048,2.5248165130615234,2.9809341430664062,1.3872361183166504,4.7939276695251465,3.5119051933288574,3.210378408432007,2.732670307159424,2.613077402114868,3.1219797134399414,1.7721987962722778,3.6245362758636475,2.469609260559082,2.9786527156829834,3.238359212875366,2.978407144546509,3.1653542518615723,1.9225797653198242,4.184920787811279,3.778944969177246,3.9822843074798584,You don't want to give your mom COVID.,2.592759847640991,3.5831451416015625,4.004236221313477,1.708608865737915,4.405182838439941,3.0754261016845703,2.084514617919922,3.8654420375823975,2.627302885055542,3.7557780742645264,2.2192349433898926,2.9687423706054688,3.510338544845581,2.916041851043701,2.0805208683013916,3.384444236755371,3.1547415256500244,1.7932642698287964,3.5533926486968994,3.3908417224884033,3.517946481704712,2
I know I should probably get the vaccine. I have my mother living with me and she has type-2 diabetes. I would hate to bring it home to her. But I just don’t know about those side effects. I heard it changes your DNA and the vaccine can give you the virus.,3.624016046524048,2.5248165130615234,2.9809341430664062,1.3872361183166504,4.7939276695251465,3.5119051933288574,3.210378408432007,2.732670307159424,2.613077402114868,3.1219797134399414,1.7721987962722778,3.6245362758636475,2.469609260559082,2.9786527156829834,3.238359212875366,2.978407144546509,3.1653542518615723,1.9225797653198242,4.184920787811279,3.778944969177246,3.9822843074798584,"You need to protect your mother and get over your worries. The thing is safe. You cannot get the virus from the vaccine, and it cannot change your DNA. mRNA vaccines don’t work like that.   ",3.2249529361724854,3.17730975151062,3.5606768131256104,2.380859613418579,3.9851975440979004,3.496331214904785,2.8605093955993652,3.013801097869873,3.2066917419433594,3.546107292175293,2.662327289581299,3.451516628265381,2.843641519546509,3.5114943981170654,2.9371447563171387,3.467583417892456,2.79486346244812,1.7664780616760254,4.192196369171143,3.1727428436279297,3.838087320327759,1
I know I should probably get the vaccine. I have my mother living with me and she has type-2 diabetes. I would hate to bring it home to her. But I just don’t know about those side effects. I heard it changes your DNA and the vaccine can give you the virus.,3.624016046524048,2.5248165130615234,2.9809341430664062,1.3872361183166504,4.7939276695251465,3.5119051933288574,3.210378408432007,2.732670307159424,2.613077402114868,3.1219797134399414,1.7721987962722778,3.6245362758636475,2.469609260559082,2.9786527156829834,3.238359212875366,2.978407144546509,3.1653542518615723,1.9225797653198242,4.184920787811279,3.778944969177246,3.9822843074798584,Do you believe the side effects of the vaccine are worse for you than if you got COVID-19?,3.2775909900665283,3.100790500640869,3.3889405727386475,1.5796408653259277,4.589965343475342,3.1358799934387207,2.6540822982788086,2.657850503921509,3.369962692260742,3.432713031768799,2.0165646076202393,3.288788318634033,2.538320302963257,3.542508363723755,2.861754894256592,3.2165515422821045,3.3962512016296387,2.1019794940948486,3.9794750213623047,3.6183595657348633,3.7556636333465576,1
I know I should probably get the vaccine. I have my mother living with me and she has type-2 diabetes. I would hate to bring it home to her. But I just don’t know about those side effects. I heard it changes your DNA and the vaccine can give you the virus.,3.624016046524048,2.5248165130615234,2.9809341430664062,1.3872361183166504,4.7939276695251465,3.5119051933288574,3.210378408432007,2.732670307159424,2.613077402114868,3.1219797134399414,1.7721987962722778,3.6245362758636475,2.469609260559082,2.9786527156829834,3.238359212875366,2.978407144546509,3.1653542518615723,1.9225797653198242,4.184920787811279,3.778944969177246,3.9822843074798584,"Follow what experts say, not what you hear from others.",2.760669469833374,3.6650431156158447,3.8693766593933105,2.5910446643829346,3.6981852054595947,3.0700106620788574,2.135652780532837,3.2619028091430664,3.473393201828003,3.729668617248535,2.885680675506592,3.1277992725372314,3.2403619289398193,3.7841553688049316,2.174804925918579,3.589852809906006,2.967273712158203,1.99215567111969,3.8928000926971436,2.899548292160034,3.3865623474121094,1
I know I should probably get the vaccine. I have my mother living with me and she has type-2 diabetes. I would hate to bring it home to her. But I just don’t know about those side effects. I heard it changes your DNA and the vaccine can give you the virus.,3.624016046524048,2.5248165130615234,2.9809341430664062,1.3872361183166504,4.7939276695251465,3.5119051933288574,3.210378408432007,2.732670307159424,2.613077402114868,3.1219797134399414,1.7721987962722778,3.6245362758636475,2.469609260559082,2.9786527156829834,3.238359212875366,2.978407144546509,3.1653542518615723,1.9225797653198242,4.184920787811279,3.778944969177246,3.9822843074798584,I know it can sound intimidating but consider what's important to you and make a decision based on that.,2.5868875980377197,3.2813150882720947,3.8784422874450684,2.611755847930908,3.6319024562835693,3.7389726638793945,2.1595656871795654,4.163942813873291,2.4225895404815674,3.767320156097412,3.0632753372192383,3.246016502380371,3.4773764610290527,2.9860808849334717,2.2148773670196533,3.4731295108795166,2.6018013954162598,1.6825913190841675,4.119210720062256,2.9741199016571045,3.753048896789551,1
I know I should probably get the vaccine. I have my mother living with me and she has type-2 diabetes. I would hate to bring it home to her. But I just don’t know about those side effects. I heard it changes your DNA and the vaccine can give you the virus.,3.624016046524048,2.5248165130615234,2.9809341430664062,1.3872361183166504,4.7939276695251465,3.5119051933288574,3.210378408432007,2.732670307159424,2.613077402114868,3.1219797134399414,1.7721987962722778,3.6245362758636475,2.469609260559082,2.9786527156829834,3.238359212875366,2.978407144546509,3.1653542518615723,1.9225797653198242,4.184920787811279,3.778944969177246,3.9822843074798584,"Stop listening to bad advice and get the facts. The vaccine is innate, it cannot give you the virus or make it so you are positive and spread it to others. That does not mean you can't get the virus even when vaccinated a lot of people have.",3.4451215267181396,3.0080807209014893,3.247877359390259,1.6689815521240234,4.520072937011719,3.327641010284424,2.779116153717041,2.761826276779175,3.330029249191284,3.308603286743164,2.0623526573181152,3.462456703186035,2.6419677734375,3.4693732261657715,2.8856608867645264,3.2439327239990234,3.316844940185547,2.1242330074310303,4.139825344085693,3.553504228591919,3.8264873027801514,1
"I know because I am so heavy and have diabetes I probably should exercise more, but I am so busy. With the three kids and my new job I don’t see anywhere to fit it in. Plus, I hate the gym.  I can’t stand being around all that Lycra. My husband is useless because he already plays basketball four times a week.  ",2.435180902481079,3.493972063064575,4.062297344207764,1.412368893623352,4.5253095626831055,3.064589500427246,2.282514810562134,4.065066814422607,1.8127366304397583,3.625082492828369,2.054417610168457,2.8664586544036865,3.52558970451355,2.2360637187957764,2.3463895320892334,3.1798079013824463,2.9776339530944824,1.6392104625701904,3.3931868076324463,3.586852788925171,3.416952610015869,"Although part of you knows exercise might help you get control of your weight and your blood sugar, fitting it in seems almost impossible given how busy you are at home and at work. The gym turns you off and your husband doesn’t seem like he can be much help either.  But it is something you think could be good for you. ",2.3317320346832275,3.5500285625457764,4.130330562591553,1.570231318473816,4.37189245223999,3.0936214923858643,2.1166412830352783,4.140885829925537,1.903348684310913,3.717761993408203,2.205636501312256,2.8142662048339844,3.583864450454712,2.334768533706665,2.246757745742798,3.256291151046753,2.9384069442749023,1.606155276298523,3.4396677017211914,3.398555040359497,3.3461153507232666,3
"I know because I am so heavy and have diabetes I probably should exercise more, but I am so busy. With the three kids and my new job I don’t see anywhere to fit it in. Plus, I hate the gym.  I can’t stand being around all that Lycra. My husband is useless because he already plays basketball four times a week.  ",2.435180902481079,3.493972063064575,4.062297344207764,1.412368893623352,4.5253095626831055,3.064589500427246,2.282514810562134,4.065066814422607,1.8127366304397583,3.625082492828369,2.054417610168457,2.8664586544036865,3.52558970451355,2.2360637187957764,2.3463895320892334,3.1798079013824463,2.9776339530944824,1.6392104625701904,3.3931868076324463,3.586852788925171,3.416952610015869,"because of your crazy schedule with the kids and your job, you just can't see how to make regular physical activity fit into your schedule right now.",2.178581953048706,3.6635324954986572,4.232527732849121,1.4638936519622803,4.327538967132568,2.8490400314331055,2.1306638717651367,4.135085582733154,1.6536012887954712,3.6874752044677734,2.1050076484680176,2.7207069396972656,3.6504974365234375,2.103036880493164,2.2481722831726074,3.257030487060547,2.8186440467834473,1.5270203351974487,3.273130178451538,3.3588249683380127,3.192394256591797,3
"I know because I am so heavy and have diabetes I probably should exercise more, but I am so busy. With the three kids and my new job I don’t see anywhere to fit it in. Plus, I hate the gym.  I can’t stand being around all that Lycra. My husband is useless because he already plays basketball four times a week.  ",2.435180902481079,3.493972063064575,4.062297344207764,1.412368893623352,4.5253095626831055,3.064589500427246,2.282514810562134,4.065066814422607,1.8127366304397583,3.625082492828369,2.054417610168457,2.8664586544036865,3.52558970451355,2.2360637187957764,2.3463895320892334,3.1798079013824463,2.9776339530944824,1.6392104625701904,3.3931868076324463,3.586852788925171,3.416952610015869,You don't see a way to make exercise fit in your schedule.,2.1789047718048096,3.703561544418335,4.219580173492432,1.4342232942581177,4.376381874084473,2.8205599784851074,2.038447856903076,4.106647968292236,1.7276110649108887,3.69130277633667,2.0166289806365967,2.622096538543701,3.638715982437134,2.1485865116119385,2.156259298324585,3.278770923614502,2.9034581184387207,1.5522332191467285,3.2079672813415527,3.420832395553589,3.1196913719177246,2
"I know because I am so heavy and have diabetes I probably should exercise more, but I am so busy. With the three kids and my new job I don’t see anywhere to fit it in. Plus, I hate the gym.  I can’t stand being around all that Lycra. My husband is useless because he already plays basketball four times a week.  ",2.435180902481079,3.493972063064575,4.062297344207764,1.412368893623352,4.5253095626831055,3.064589500427246,2.282514810562134,4.065066814422607,1.8127366304397583,3.625082492828369,2.054417610168457,2.8664586544036865,3.52558970451355,2.2360637187957764,2.3463895320892334,3.1798079013824463,2.9776339530944824,1.6392104625701904,3.3931868076324463,3.586852788925171,3.416952610015869,"Well, you can exercise at home. Maybe ride your bike or walk.  Ask your husband to help. And don’t worry about how you look nobody is paying attention to you.",1.788394570350647,4.006412506103516,4.495519161224365,3.0358786582946777,2.810539960861206,2.7001800537109375,1.8347198963165283,4.451371192932129,1.8438297510147095,3.880614757537842,3.2695834636688232,2.6276328563690186,3.968268394470215,2.340392827987671,1.957349419593811,3.676699638366699,1.877548098564148,1.277418851852417,3.322495222091675,2.2821877002716064,2.8173694610595703,1
"I know because I am so heavy and have diabetes I probably should exercise more, but I am so busy. With the three kids and my new job I don’t see anywhere to fit it in. Plus, I hate the gym.  I can’t stand being around all that Lycra. My husband is useless because he already plays basketball four times a week.  ",2.435180902481079,3.493972063064575,4.062297344207764,1.412368893623352,4.5253095626831055,3.064589500427246,2.282514810562134,4.065066814422607,1.8127366304397583,3.625082492828369,2.054417610168457,2.8664586544036865,3.52558970451355,2.2360637187957764,2.3463895320892334,3.1798079013824463,2.9776339530944824,1.6392104625701904,3.3931868076324463,3.586852788925171,3.416952610015869,Can you play basketball with your husband?,2.5297834873199463,3.5717432498931885,3.737398147583008,4.478529453277588,1.7311569452285767,2.800626039505005,1.8279318809509277,3.3083205223083496,3.7387001514434814,3.545593023300171,4.072826385498047,2.927708625793457,3.3760721683502197,3.9991791248321533,1.8015893697738647,3.9438552856445312,1.5291478633880615,1.3628922700881958,3.739344596862793,1.5540674924850464,2.789005756378174,1
"I know because I am so heavy and have diabetes I probably should exercise more, but I am so busy. With the three kids and my new job I don’t see anywhere to fit it in. Plus, I hate the gym.  I can’t stand being around all that Lycra. My husband is useless because he already plays basketball four times a week.  ",2.435180902481079,3.493972063064575,4.062297344207764,1.412368893623352,4.5253095626831055,3.064589500427246,2.282514810562134,4.065066814422607,1.8127366304397583,3.625082492828369,2.054417610168457,2.8664586544036865,3.52558970451355,2.2360637187957764,2.3463895320892334,3.1798079013824463,2.9776339530944824,1.6392104625701904,3.3931868076324463,3.586852788925171,3.416952610015869,"Concile your husband to help you with your homework and with your children, so you will have more time and still be able to do some physical activity with more peace of mind.",1.8184144496917725,3.976213216781616,4.479297161102295,2.9164624214172363,2.9878907203674316,2.885983943939209,1.8027530908584595,4.4302825927734375,1.9002169370651245,3.914862632751465,3.2378313541412354,2.6485931873321533,3.9424240589141846,2.437268018722534,1.972631812095642,3.6316652297973633,2.0414819717407227,1.3165760040283203,3.427328586578369,2.3955419063568115,2.9697132110595703,1
