Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Scene_ID,Utterance_ID,Season,Episode,Start_Time,End_Time
Marlon-,3.409444570541382,3.4019181728363037,3.4984335899353027,2.4273524284362793,3.9748318195343018,3.078073024749756,2.6757023334503174,2.40266489982605,3.9061851501464844,3.4976181983947754,2.5685994625091553,3.3564438819885254,2.644411325454712,4.15802001953125,2.781216621398926,3.308349370956421,3.041740894317627,2.0989480018615723,3.8913779258728027,3.043407440185547,3.5296471118927,['Carol Willick'],Powerful,8,4,1,2,00:16:48.924,00:16:50.591
Marlon?!,3.767958879470825,2.9514577388763428,2.8748135566711426,1.6299160718917847,4.333972930908203,2.711440086364746,2.198249578475952,1.6285001039505005,4.561551094055176,3.017984628677368,1.799783706665039,3.1834664344787598,2.1617038249969482,4.434385299682617,2.2966761589050293,3.1236989498138428,3.8516013622283936,2.8232967853546143,3.6320152282714844,3.254223108291626,3.332625389099121,['Ross Geller'],Mad,8,5,1,2,00:16:50.801,00:16:53.136
"-if it's a boy, Minnie if it's a girl.",3.1175901889801025,3.0593788623809814,3.4148366451263428,3.5033679008483887,2.902209758758545,3.4849586486816406,2.522947072982788,2.8932735919952393,3.798644781112671,3.5720088481903076,3.4376413822174072,3.478947877883911,2.8300960063934326,4.051167011260986,2.6585137844085693,3.643922805786133,2.2323410511016846,1.5034770965576172,4.312422275543213,2.297848701477051,3.5973401069641113,['Carol Willick'],Powerful,8,6,1,2,00:16:53.345,00:16:57.181
...As in Mouse?,3.3981099128723145,3.4860966205596924,3.454680919647217,2.3346598148345947,4.023313999176025,2.857607841491699,2.6619088649749756,2.5607826709747314,3.9155051708221436,3.400470018386841,2.4363760948181152,3.2692079544067383,2.7153525352478027,4.046639919281006,2.6308891773223877,3.491701602935791,3.134011745452881,2.198125123977661,3.800583600997925,3.1352412700653076,3.4061403274536133,['Ross Geller'],Mad,8,7,1,2,00:16:59.268,00:17:00.893
As in my grandmother.,3.264265775680542,3.1156058311462402,3.4430692195892334,2.4951436519622803,3.928654193878174,3.5578503608703613,2.6691675186157227,2.7886784076690674,3.575772523880005,3.5240750312805176,2.6812424659729004,3.5197982788085938,2.772503614425659,3.834653854370117,2.7164204120635986,3.392552614212036,2.948063850402832,1.883754849433899,4.255651950836182,3.0395100116729736,3.871795415878296,['Carol Willick'],Neutral,8,8,1,2,00:17:02.438,00:17:03.813
Julia..,3.207714796066284,3.475337266921997,3.673003673553467,2.788820266723633,3.6090269088745117,3.169429302215576,2.5292744636535645,2.6704535484313965,3.824795961380005,3.6427745819091797,2.9075241088867188,3.2803215980529785,2.866058588027954,4.155571937561035,2.5530242919921875,3.494244337081909,2.824674129486084,1.9274675846099854,3.9248030185699463,2.805586338043213,3.490946054458618,['Carol Willick'],Neutral,8,10,1,2,00:17:04.690,00:17:07.734
We agreed on Minnie.,2.725102663040161,3.164360284805298,3.7067642211914062,4.027523994445801,2.3616280555725098,3.5643310546875,2.124316692352295,3.662142276763916,3.293020486831665,3.7090015411376953,3.8888227939605713,3.2577342987060547,3.3400115966796875,3.712347984313965,2.118647813796997,3.8126635551452637,1.8702309131622314,1.3443835973739624,4.159215927124023,2.031836748123169,3.418834924697876,['Susan Bunch'],Powerful,8,11,1,2,00:17:09.820,00:17:13.489
Sorry about that. So. What have you been up to?,2.416508913040161,3.5663909912109375,4.22090482711792,3.0301592350006104,3.1315371990203857,3.3605895042419434,2.171837091445923,4.327227592468262,2.072706937789917,3.7767891883850098,3.3203201293945312,3.0906760692596436,3.7491719722747803,2.6187689304351807,2.218798875808716,3.7068824768066406,2.1068975925445557,1.3785555362701416,3.7772061824798584,2.5402190685272217,3.300189971923828,['Barry Farber'],Neutral,9,1,1,2,00:17:27.337,00:17:35.344
"Oh, not much. I-I got a job.",2.875542163848877,2.4278321266174316,3.1364905834198,4.25849723815918,1.7739161252975464,4.256773471832275,2.0330469608306885,4.182301044464111,2.6507270336151123,3.3664371967315674,4.156703948974609,3.3770532608032227,3.3587300777435303,3.174926280975342,1.949878215789795,3.7957184314727783,1.4346766471862793,1.119044542312622,4.171245098114014,1.6990021467208862,3.484675407409668,['Rachel Green'],Scared,9,2,1,2,00:17:35.554,00:17:41.392
"Oh, that's great.",3.3023290634155273,3.04067063331604,3.220571517944336,4.456848621368408,1.7744054794311523,3.336977481842041,2.355104684829712,2.8481972217559814,3.8954694271087646,3.276907444000244,3.998394012451172,3.3106918334960938,2.802722454071045,4.12213134765625,2.300524950027466,3.858126163482666,1.6108806133270264,1.316624641418457,4.015854835510254,1.6725378036499023,2.9397614002227783,['Barry Farber'],Joyful,9,3,1,2,00:17:38.599,00:17:41.392
Why are- why are you so tanned?,3.2781965732574463,3.528181552886963,3.649052143096924,1.8364953994750977,4.354589462280273,2.7746357917785645,2.470743417739868,2.845764398574829,3.541182518005371,3.459970474243164,2.1509652137756348,3.1166865825653076,2.881462812423706,3.641650915145874,2.6070237159729004,3.4098715782165527,3.3660528659820557,2.140369176864624,3.5484654903411865,3.418088912963867,3.281844139099121,['Rachel Green'],Scared,9,4,1,2,00:17:42.519,00:17:46.189
"Oh, I, uh- I went to Aruba.",2.7408995628356934,2.987138509750366,3.522707223892212,4.386878967285156,1.790519118309021,3.6067721843719482,1.9235901832580566,3.944733142852783,3.0087151527404785,3.508955717086792,4.19777250289917,3.2662105560302734,3.613542318344116,3.3934502601623535,1.8360410928726196,3.9891371726989746,1.4760074615478516,1.1647746562957764,4.0527567863464355,1.6694130897521973,3.2148332595825195,['Barry Farber'],Scared,9,5,1,2,00:17:45.022,00:17:48.649
Oh no. You went on our honeymoon alone?,3.626075029373169,2.9765360355377197,3.145078659057617,2.1943063735961914,4.0041890144348145,3.2310221195220947,2.056870698928833,2.5095672607421875,4.265780448913574,3.2537896633148193,2.501209259033203,3.4013218879699707,2.698929786682129,4.297428607940674,2.0748608112335205,3.3900046348571777,3.4651598930358887,2.3799800872802734,3.8949480056762695,3.1194655895233154,3.55068302154541,['Rachel Green'],Mad,9,6,1,2,00:17:46.899,00:17:51.778
"No. I went with, uh.. Now, this may hurt.",2.839932918548584,3.1402149200439453,3.7246246337890625,2.8071653842926025,3.5298235416412354,3.689565420150757,2.385674476623535,3.828859806060791,2.8208587169647217,3.7094674110412598,3.1945319175720215,3.374244451522827,3.4495537281036377,3.3640999794006348,2.3984899520874023,3.6139447689056396,2.531200885772705,1.5471144914627075,4.0917649269104,2.8372018337249756,3.774409055709839,['Barry Farber'],Neutral,9,7,1,2,00:17:51.987,00:18:01.412
Me?!,3.161699056625366,3.367516040802002,3.6799888610839844,2.2430648803710938,4.168330669403076,3.4914326667785645,2.5498671531677246,3.481151819229126,3.007145643234253,3.540754795074463,2.6025407314300537,3.363462209701538,3.118734121322632,3.3475847244262695,2.565476655960083,3.4375269412994385,3.0235016345977783,1.9295185804367065,3.9901392459869385,3.3643574714660645,3.7277567386627197,['Robbie'],Neutral,9,8,1,2,00:17:55.407,00:17:58.493
No! I went with Mindy.,2.9672365188598633,3.518745183944702,3.778977394104004,2.738524913787842,3.6272566318511963,3.0799155235290527,2.176440477371216,2.9899983406066895,3.838094472885132,3.658235549926758,2.9622278213500977,3.148521900177002,3.129539728164673,4.131411552429199,2.165104866027832,3.5451128482818604,2.8737239837646484,1.9822351932525635,3.733604907989502,2.8573429584503174,3.433619499206543,['Barry Farber'],Scared,9,9,1,2,00:17:59.953,00:18:01.412
"Mindy?! My maid of honour, Mindy?!",3.3925235271453857,2.787374258041382,2.7714719772338867,4.511806964874268,1.534136176109314,3.1316769123077393,1.9681246280670166,2.3410725593566895,4.536345481872559,3.0161333084106445,3.929201126098633,3.278698444366455,2.5777220726013184,4.642714500427246,1.785690426826477,3.798074245452881,1.7312921285629272,1.534097671508789,3.880836009979248,1.5016851425170898,2.683284044265747,['Rachel Green'],Mad,9,10,1,2,00:18:01.622,00:18:09.462
"Yeah, well, uh, we're kind of a thing now.",3.0174851417541504,2.6483099460601807,3.1572000980377197,4.561077117919922,1.5809528827667236,3.794455051422119,1.9352630376815796,3.5887506008148193,3.533632516860962,3.306069850921631,4.158586502075195,3.3440442085266113,3.2595837116241455,3.8820059299468994,1.7573621273040771,3.840245246887207,1.4543020725250244,1.2699317932128906,4.106950283050537,1.4987112283706665,3.2061095237731934,['Barry Farber'],Scared,9,11,1,2,00:18:07.836,00:18:14.592
"Oh! Well, um.. You've got plugs!",3.535841464996338,2.9452216625213623,3.244774341583252,3.0175130367279053,3.2786500453948975,3.6386849880218506,2.9790258407592773,2.9760658740997314,3.3144445419311523,3.363889217376709,3.198352098464966,3.6179850101470947,2.8928639888763428,3.8196165561676025,2.841378927230835,3.629901885986328,2.358804225921631,1.5948796272277832,4.170713424682617,2.7315542697906494,3.723813533782959,['Rachel Green'],Mad,9,12,1,2,00:18:10.047,00:18:14.592
Careful! They haven't quite taken yet.,3.146303653717041,3.464111328125,3.6461808681488037,2.0747392177581787,4.062133312225342,2.8559296131134033,2.9826748371124268,3.0039315223693848,2.902968168258667,3.498535394668579,2.3932909965515137,3.2876758575439453,2.980891227722168,3.1851656436920166,3.0980067253112793,3.432204484939575,2.610813617706299,1.6201492547988892,3.747553586959839,3.2445871829986572,3.4746885299682617,['Barry Farber'],Mad,9,13,1,2,00:18:16.470,00:18:24.018
And you've got lenses! But you hate sticking your finger in your eye!,2.788409471511841,3.0254290103912354,3.6683084964752197,2.27549409866333,3.940831422805786,3.589197874069214,2.759157419204712,4.005239963531494,2.0177786350250244,3.6215903759002686,2.733872890472412,3.3864665031433105,3.3834969997406006,2.6151907444000244,2.7207248210906982,3.4217567443847656,2.4416606426239014,1.3967410326004028,3.977081060409546,3.134392023086548,3.7556424140930176,['Rachel Green'],Mad,9,14,1,2,00:18:21.183,00:18:29.899
"Not for her. Listen, I really wanted to thank you.",2.981088161468506,3.317436456680298,3.730112075805664,3.013415813446045,3.3876705169677734,3.546511650085449,2.2183759212493896,3.2546119689941406,3.5945441722869873,3.6567142009735107,3.232025384902954,3.254427909851074,3.1941583156585693,3.971100330352783,2.271350860595703,3.5667572021484375,2.724700450897217,1.8108524084091187,4.0898823738098145,2.6996421813964844,3.6520423889160156,['Barry Farber'],Peaceful,9,15,1,2,00:18:30.109,00:18:38.074
Okay..,2.7885689735412598,3.5149643421173096,3.991548538208008,2.824676990509033,3.580482006072998,3.4514033794403076,2.336820125579834,3.563241720199585,3.019355535507202,3.7795262336730957,3.1267802715301514,3.20908260345459,3.2638137340545654,3.507180690765381,2.467104434967041,3.5585715770721436,2.5834906101226807,1.697090983390808,4.052809238433838,2.834867238998413,3.6271069049835205,['Rachel Green'],Mad,9,16,1,2,00:18:32.903,00:18:34.070
"See, about a month ago, I wanted to hurt you. More than I've ever wanted to hurt anyone in my life. And I'm an orthodontist.",3.1341991424560547,2.8392233848571777,3.407917022705078,1.6794259548187256,4.3970947265625,3.7054247856140137,2.2507998943328857,4.077932834625244,2.4841573238372803,3.3427038192749023,2.251173496246338,3.3400139808654785,3.319622039794922,2.852862596511841,2.0496835708618164,3.2926011085510254,3.2674148082733154,2.0618021488189697,3.950671434402466,3.5882205963134766,3.8865489959716797,['Barry Farber'],Neutral,9,17,1,2,00:18:35.697,00:18:45.790
Wow.,3.3828561305999756,3.025947332382202,3.428642749786377,3.1022863388061523,3.4326202869415283,3.630765914916992,2.468512773513794,3.068737745285034,3.634657621383667,3.548555850982666,3.144598960876465,3.4383068084716797,2.880608558654785,3.984713077545166,2.569915771484375,3.5971314907073975,2.7028939723968506,1.8704482316970825,4.228934288024902,2.7028400897979736,3.6447625160217285,['Rachel Green'],Scared,9,18,1,2,00:18:38.742,00:18:40.159
"You know, you were right? I mean, I thought we were happy. We weren't happy. But with Mindy, now I'm happy. Spit.",3.2575924396514893,2.9636635780334473,3.4546878337860107,3.1687872409820557,3.2854175567626953,3.889596939086914,2.3184282779693604,3.400911569595337,3.511841297149658,3.5275790691375732,3.330479621887207,3.497615098953247,3.132314443588257,3.8742663860321045,2.2640719413757324,3.5818352699279785,2.605272054672241,1.7818905115127563,4.167065143585205,2.7299611568450928,3.807964324951172,['Barry Farber'],Joyful,9,19,1,2,00:18:45.999,00:18:58.261
What?,3.552802562713623,3.1760289669036865,3.3613734245300293,2.2734317779541016,4.076687812805176,3.2943637371063232,2.5673372745513916,2.801363229751587,3.7559313774108887,3.424731969833374,2.492175340652466,3.378298044204712,2.761861801147461,4.018933296203613,2.598877191543579,3.4384772777557373,3.3192007541656494,2.24865460395813,3.9851090908050537,3.196833848953247,3.5758728981018066,['Rachel Green'],Scared,9,20,1,2,00:18:48.210,00:18:49.710
Me.,2.7996177673339844,3.466521978378296,3.8958802223205566,2.5571255683898926,3.880265474319458,3.4492642879486084,2.3401987552642822,3.6597933769226074,2.888655185699463,3.7332797050476074,2.856990337371826,3.2715792655944824,3.331669569015503,3.3069469928741455,2.3836629390716553,3.5201780796051025,2.8250699043273926,1.8121697902679443,4.035708904266357,3.0445587635040283,3.684286594390869,['Robbie'],Sad,9,21,1,2,00:18:49.920,00:18:53.506
"Anyway, um, I guess this belongs to you. And thank you for giving it to me.",3.115379810333252,2.7861149311065674,3.064970016479492,4.824621677398682,1.2632710933685303,3.384127378463745,1.9688527584075928,3.2431366443634033,3.813767194747925,3.105377197265625,4.261676788330078,3.258810043334961,3.083281993865967,3.967400550842285,1.7749205827713013,3.9254584312438965,1.3918564319610596,1.2115459442138672,4.003798961639404,1.3221213817596436,2.828385829925537,['Rachel Green'],Sad,9,22,1,2,00:19:02.182,00:19:17.488
"Well, thank you for giving it back.",3.063145399093628,3.114969253540039,3.288276195526123,4.726500988006592,1.4466086626052856,3.1503641605377197,1.9281032085418701,3.0743021965026855,3.8899495601654053,3.194321632385254,4.146169185638428,3.101623773574829,3.0421504974365234,4.098292350769043,1.9115768671035767,3.853663444519043,1.5111032724380493,1.2688848972320557,3.905942440032959,1.4453753232955933,2.708817958831787,['Barry Farber'],Sad,9,23,1,2,00:19:15.028,00:19:17.488
Hello?!,3.6691458225250244,3.009270429611206,3.106844186782837,1.7564239501953125,4.368040084838867,2.907214403152466,2.408597230911255,2.0230636596679688,4.206804275512695,3.147867441177368,1.9750462770462036,3.2894980907440186,2.426193952560425,4.24038028717041,2.5123960971832275,3.20692777633667,3.707698345184326,2.6352310180664062,3.807610034942627,3.2694008350372314,3.50254225730896,['Robbie'],Scared,9,25,1,2,00:19:18.115,00:19:20.533
"Oh, please! What's wrong with Helen?",3.944065570831299,2.738546133041382,2.7334821224212646,1.2773958444595337,4.693144798278809,2.736693859100342,2.547337532043457,1.7132501602172852,4.215265274047852,2.8937292098999023,1.597025990486145,3.3963544368743896,2.174809217453003,4.130082130432129,2.572227716445923,2.974614143371582,3.91991925239563,2.7618134021759033,3.71579909324646,3.448066234588623,3.499255657196045,['Susan Bunch'],Mad,10,1,1,2,00:19:24.037,00:19:31.085
Helen Geller? I don't think so.,3.558405876159668,3.1229188442230225,3.0970771312713623,1.8498055934906006,4.141128063201904,2.8585500717163086,2.1490838527679443,1.9397242069244385,4.443180084228516,3.1845755577087402,2.109787940979004,3.1648709774017334,2.354774236679077,4.4632463455200195,2.323763132095337,3.269705295562744,3.671726942062378,2.6458845138549805,3.769426107406616,3.15028977394104,3.4294581413269043,['Ross Geller'],Mad,10,2,1,2,00:19:29.042,00:19:31.085
Hello? It's not gonna be Helen Geller.,3.475057601928711,3.3023996353149414,3.295513391494751,2.101949691772461,4.023240566253662,2.906085968017578,2.194277048110962,2.017336845397949,4.365047931671143,3.3319389820098877,2.3015780448913574,3.126840591430664,2.4233624935150146,4.442234039306641,2.390821695327759,3.292200803756714,3.41094970703125,2.4333295822143555,3.6880874633789062,3.036363124847412,3.399357318878174,['Carol Willick'],Powerful,10,3,1,2,00:19:31.295,00:19:37.216
