Sr No.,Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
62,Ameri-can.,3.2167904376983643,3.436271905899048,3.518845319747925,2.827740430831909,3.471245050430298,3.064201831817627,2.4968082904815674,2.5188510417938232,3.967970609664917,3.5888636112213135,2.982696056365967,3.269740581512451,2.778916597366333,4.273217678070068,2.494812250137329,3.586498260498047,2.8514420986175537,1.947018027305603,3.950906991958618,2.761462688446045,3.430138111114502,Phoebe,neutral,neutral,5,0,3,15,"0:22:18,545","0:22:20,297"
63,Ameri-ccan.,3.09061336517334,3.6189067363739014,3.70947265625,2.9206178188323975,3.385547161102295,2.8712239265441895,2.3445162773132324,2.627436876296997,3.891571044921875,3.6904516220092773,3.0122525691986084,3.0782535076141357,2.8783929347991943,4.2233381271362305,2.5105600357055664,3.6178536415100098,2.7229254245758057,1.8913164138793945,3.8166050910949707,2.5878443717956543,3.3118512630462646,Joey,neutral,neutral,5,1,3,15,"0:22:20,297","0:22:20,476"
64,Ameri-can. Y'know it’s a,2.9178755283355713,3.6964433193206787,3.741910934448242,3.5375406742095947,2.7219276428222656,2.8049025535583496,2.280588388442993,2.764848470687866,3.9990885257720947,3.6540262699127197,3.5014076232910156,3.0927019119262695,3.037813186645508,4.276172637939453,2.2482616901397705,3.8098013401031494,2.2588083744049072,1.710728406906128,3.7546536922454834,2.249666452407837,3.063251256942749,Phoebe,neutral,neutral,5,2,3,15,"00:22:20,589","00:22:23,507"
65,Everybody!!,3.132547378540039,3.4868102073669434,3.738624095916748,2.9170877933502197,3.518709659576416,3.1743030548095703,2.511634111404419,2.860989809036255,3.667513132095337,3.658135175704956,3.0524909496307373,3.315147876739502,2.907150983810425,3.970275402069092,2.611793279647827,3.5088813304901123,2.692582607269287,1.8713845014572144,4.062339782714844,2.7019283771514893,3.5428733825683594,Sergei,surprise,positive,5,3,3,15,"00:22:25,844","00:22:28,679"
66,Good job Joe! Well done! Top notch!,2.885000467300415,3.0515835285186768,3.3396658897399902,4.603112697601318,1.5684969425201416,3.4356236457824707,1.9533568620681763,3.4228458404541016,3.653414011001587,3.427605152130127,4.109536647796631,3.0856056213378906,3.1082417964935303,4.046105861663818,1.9715336561203003,3.8533811569213867,1.51470947265625,1.288761854171753,4.0586981773376465,1.4897840023040771,3.0110666751861572,Chandler,joy,positive,6,0,8,22,"00:12:24,315","00:12:27,526"
67,You liked it? You really liked it?,2.6390163898468018,3.277026653289795,3.594529867172241,4.4581122398376465,1.7065331935882568,3.366668224334717,1.9117616415023804,3.8470802307128906,3.2822892665863037,3.55916166305542,4.224298000335693,3.0596439838409424,3.5066165924072266,3.7028121948242188,1.8623502254486084,3.9270992279052734,1.4913142919540405,1.1690154075622559,3.9494681358337402,1.5662528276443481,3.023386240005493,Joey,surprise,positive,6,1,8,22,"0:12:28,194","0:12:29,796"
68,"Oh-ho-ho, yeah!",2.7020342350006104,3.4396841526031494,3.795767068862915,4.046857833862305,2.196403980255127,3.3988430500030518,2.1508078575134277,3.7241106033325195,3.246396064758301,3.684166193008423,3.958284378051758,3.1214749813079834,3.395995616912842,3.6688435077667236,2.1682138442993164,3.8451712131500244,1.800458312034607,1.3550949096679688,4.028240203857422,1.9972975254058838,3.195772171020508,Chandler,joy,positive,6,2,8,22,"0:12:29,796","0:12:31,501"
69,Which part exactly?,3.100010633468628,3.519956588745117,3.716094970703125,2.657697916030884,3.7649948596954346,3.076300859451294,2.4040441513061523,2.974935531616211,3.679551362991333,3.5900206565856934,2.834580898284912,3.301434278488159,3.0497446060180664,3.9700136184692383,2.459730863571167,3.565349578857422,2.9125499725341797,1.985950231552124,3.9612605571746826,2.9452271461486816,3.4641594886779785,Joey,neutral,neutral,6,3,8,22,"0:12:31,655","0:12:33,657"
70,The whole thing! Can we go?,2.748422622680664,3.432110548019409,3.7876951694488525,3.5420756340026855,2.882446050643921,3.316776752471924,2.2151970863342285,3.5000600814819336,3.4507672786712646,3.7291011810302734,3.619601249694824,3.185894012451172,3.4191648960113525,3.8688840866088867,2.1945064067840576,3.776069164276123,2.1587114334106445,1.5453720092773438,3.9737892150878906,2.349106788635254,3.4074511528015137,Chandler,neutral,neutral,6,4,8,22,"0:12:33,657","0:12:36,243"
71,"Oh no-no-no, give me some specifics.",3.3867855072021484,3.234240770339966,3.4442710876464844,2.175332546234131,4.108793258666992,3.2885358333587646,2.461318254470825,2.760075330734253,3.7267167568206787,3.482985019683838,2.4503679275512695,3.317359685897827,2.781487226486206,3.9814045429229736,2.6200642585754395,3.4122819900512695,3.220635414123535,2.1133856773376465,3.9571897983551025,3.1759233474731445,3.6494364738464355,Joey,anger,negative,6,5,8,22,"00:12:36,368","00:12:38,746"
72,"I love the specifics, the specifics were the best part!",2.25698184967041,3.667905569076538,3.9307005405426025,4.426898002624512,1.7261128425598145,2.9202518463134766,1.7590641975402832,3.661557674407959,3.358360528945923,3.6890549659729004,4.155856132507324,2.770256280899048,3.563223123550415,3.752840757369995,1.7691458463668823,3.8976354598999023,1.4544906616210938,1.2510144710540771,3.720222234725952,1.5572022199630737,2.8313941955566406,Chandler,joy,positive,6,6,8,22,"00:12:38,954","00:12:43,000"
73,"Hey, what about the scene with the kangaroo? Did-did you like that part?",2.8994343280792236,3.4927966594696045,3.51196026802063,4.421800136566162,1.8650808334350586,2.8389432430267334,2.1330811977386475,3.018333911895752,3.942535400390625,3.458871841430664,3.9970030784606934,3.086120843887329,3.12178373336792,4.105633735656738,2.08026385307312,3.9757251739501953,1.6132125854492188,1.351463794708252,3.7933850288391113,1.6855158805847168,2.822385549545288,Joey,neutral,neutral,6,7,8,22,"00:12:43,209","00:12:48,255"
74,I was surprised to see a kangaroo in a World War I epic.,3.9346988201141357,2.5049619674682617,2.2382030487060547,4.417891502380371,1.5248416662216187,2.4980251789093018,2.5006656646728516,1.3579823970794678,4.549644947052002,2.4235763549804688,3.506971836090088,3.3196935653686523,1.9816372394561768,4.52414083480835,2.47864031791687,3.6828365325927734,1.356035590171814,1.296318531036377,3.677764415740967,1.3983731269836426,2.2799220085144043,Chandler,surprise,negative,6,8,8,22,"00:12:49,298","00:12:54,929"
75,You fell asleep!!,2.930318832397461,3.399468183517456,3.8675503730773926,1.645393967628479,4.420680522918701,2.757246971130371,2.8608877658843994,3.5770492553710938,2.001546621322632,3.4328346252441406,2.066478967666626,3.0580368041992188,3.236832618713379,2.302478075027466,2.9125959873199463,3.324979305267334,2.596428394317627,1.49043869972229,3.430756092071533,3.4428539276123047,3.30098295211792,Joey,anger,negative,6,9,8,22,"00:12:55,930","00:12:56,931"
76,There was no kangaroo!,4.330710411071777,2.2917826175689697,2.2943732738494873,1.7460957765579224,4.226311206817627,3.0574452877044678,3.9722580909729004,1.8115838766098022,2.8043649196624756,2.5356569290161133,1.8358834981918335,3.757305383682251,1.925220012664795,2.967491388320923,3.9210588932037354,2.833491802215576,2.489161491394043,1.6911126375198364,4.02233362197876,3.3362903594970703,3.5707650184631348,Joey,anger,negative,6,10,8,22,"0:12:58,432","0:12:59,809"
77,They didn’t take any of my suggestions!,3.684171676635742,3.0092825889587402,3.0517399311065674,1.7641679048538208,4.354982376098633,3.184248447418213,2.1672728061676025,2.2855072021484375,4.333291053771973,3.213738441467285,2.058842182159424,3.278712272644043,2.4466822147369385,4.361363887786865,2.1628193855285645,3.104871988296509,3.75187349319458,2.5631613731384277,3.817152261734009,3.2889325618743896,3.6290345191955566,Joey,anger,negative,6,11,8,22,"0:12:59,809","0:13:03,196"
78,That’s for coming buddy.,2.5627245903015137,3.533029794692993,3.9158239364624023,3.962841033935547,2.3550450801849365,3.2432355880737305,2.035053014755249,3.6286611557006836,3.3094279766082764,3.7462356090545654,3.886899948120117,3.1034488677978516,3.4846506118774414,3.7105085849761963,2.055084705352783,3.8518753051757812,1.8659576177597046,1.370775580406189,3.968087673187256,1.9400627613067627,3.1817727088928223,Joey,neutral,neutral,6,12,8,22,"0:13:05,940","0:13:07,242"
79,I’ll see you later.,2.0531585216522217,3.892674207687378,4.44835901260376,2.887671947479248,3.2252702713012695,2.998502731323242,2.0398104190826416,4.071951866149902,2.241903781890869,3.94592547416687,3.2841544151306152,2.7796945571899414,3.6695079803466797,2.806601047515869,2.2238714694976807,3.612247943878174,2.0985074043273926,1.3365509510040283,3.6377856731414795,2.5303306579589844,3.2292754650115967,Joey,neutral,neutral,6,13,8,22,"0:13:07,242","0:13:08,202"
80,Don’t go!,3.2703380584716797,3.321939706802368,3.603623628616333,1.4891852140426636,4.567583084106445,2.9594972133636475,2.4230425357818604,2.794959783554077,3.382391929626465,3.4688518047332764,1.9436103105545044,3.096579074859619,2.711799144744873,3.567265033721924,2.684257984161377,3.2784481048583984,3.473503828048706,2.3284225463867188,3.8126471042633057,3.617034673690796,3.4599475860595703,Chandler,sadness,negative,6,14,8,22,"0:13:08,202","0:13:08,804"
81,I’m sorry.,3.2737820148468018,2.866300582885742,3.4448413848876953,1.6366394758224487,4.494289875030518,3.6271746158599854,2.7021429538726807,3.8756296634674072,1.9817091226577759,3.251016616821289,2.1104488372802734,3.461189031600952,3.197920083999634,2.3854377269744873,2.6028120517730713,3.2224678993225098,3.0033507347106934,1.7805957794189453,3.834185838699341,3.6687586307525635,3.7666168212890625,Chandler,sadness,negative,6,15,8,22,"0:13:08,804","0:13:09,526"
82,I’m so sorry!,3.5978636741638184,2.2797770500183105,2.976996421813965,1.5589905977249146,4.415299892425537,4.003241539001465,3.0690462589263916,3.6294503211975098,1.7594610452651978,2.959527015686035,2.068894386291504,3.7748184204101562,2.8415510654449463,2.2359213829040527,3.035381317138672,2.8916738033294678,2.7189061641693115,1.5790586471557617,4.003829479217529,3.620610237121582,4.003488063812256,Chandler,sadness,negative,6,16,8,22,"0:13:09,526","0:13:10,832"
83,Look!,2.534193277359009,3.53600811958313,3.8789443969726562,4.202245712280273,2.13730525970459,2.927528142929077,2.1091978549957275,3.6438143253326416,3.2689385414123535,3.671675205230713,3.921499729156494,3.0890910625457764,3.507840633392334,3.564917802810669,2.1504764556884766,3.897883415222168,1.7061970233917236,1.3458153009414673,3.936687707901001,1.8466659784317017,3.060647487640381,Chandler,surprise,negative,6,17,8,22,"0:13:10,945","0:13:11,407"
84,This guy fell asleep!,4.107376575469971,2.547003984451294,2.433077573776245,1.239026427268982,4.622840404510498,2.3626816272735596,2.6000289916992188,1.3233870267868042,4.378996849060059,2.595111846923828,1.3603899478912354,3.3446292877197266,1.9744683504104614,4.205277442932129,2.63936185836792,3.033818483352661,3.8231494426727295,2.9205946922302246,3.554795742034912,3.377183437347412,3.229375123977661,Chandler,anger,negative,6,18,8,22,"0:13:11,407","0:13:12,589"
85,He fell asleep too!,2.7611916065216064,3.7732083797454834,3.9907548427581787,3.15191388130188,3.2443056106567383,2.637234687805176,2.631901741027832,3.3648428916931152,2.9489517211914062,3.6625492572784424,3.234461784362793,3.025461435317993,3.3364222049713135,3.204586982727051,2.7667973041534424,3.7781519889831543,2.034019708633423,1.384731411933899,3.6066532135009766,2.5766518115997314,3.097360372543335,Chandler,anger,negative,6,19,8,22,"0:13:12,589","0:13:13,215"
86,Be mad at him!,3.4984867572784424,3.134464979171753,3.3175270557403564,1.6428886651992798,4.530764102935791,3.1398634910583496,2.2314646244049072,2.9011621475219727,3.7901358604431152,3.3546829223632812,2.020568370819092,3.30739164352417,2.796807050704956,3.854217290878296,2.2005856037139893,3.203157424926758,3.735466957092285,2.467831611633301,3.839029550552368,3.5136659145355225,3.6889266967773438,Chandler,anger,negative,6,20,8,22,"0:13:13,215","0:13:14,108"
87,"Or, call an ambulance.",3.7713801860809326,2.3813869953155518,2.7869155406951904,1.542481541633606,4.6061930656433105,3.424004554748535,3.574524402618408,2.2557449340820312,2.701205015182495,3.076888084411621,1.876151204109192,3.686002492904663,2.2526423931121826,3.0048742294311523,3.6181983947753906,2.85610294342041,2.906996965408325,1.8053652048110962,4.162521839141846,3.4593136310577393,3.997467041015625,Chandler,anger,negative,6,21,8,22,"00:13:16,367","00:13:18,244"
88,"Okay, look, I think we have to tell Rachel she messed up her dessert.",3.1420834064483643,3.135396718978882,3.6033897399902344,1.5927132368087769,4.5154242515563965,3.3561673164367676,2.5648245811462402,3.934366464614868,2.2913475036621094,3.4129528999328613,2.145137071609497,3.2899181842803955,3.3637983798980713,2.584300994873047,2.4490745067596436,3.3290271759033203,3.0202388763427734,1.6756383180618286,3.690746784210205,3.5464584827423096,3.5797276496887207,Joey,neutral,neutral,7,0,6,9,"00:12:51,020","00:12:53,897"
89,"What?! What is with everybody? It’s Thanksgiving, not...Truth-Day!",2.8397464752197266,3.812167167663574,3.976301670074463,1.7680457830429077,4.286824703216553,2.4060630798339844,2.176455020904541,2.6743249893188477,3.5423765182495117,3.631629467010498,2.120478630065918,2.7834408283233643,2.9313437938690186,3.670503616333008,2.457160711288452,3.4552323818206787,3.2095682621002197,2.061156749725342,3.2802722454071045,3.256887674331665,3.0766048431396484,Ross,anger,negative,7,1,6,9,"00:12:54,106","00:12:58,193"
90,"Yes, and it is my dying wish to have that ring.",2.7165768146514893,2.8975186347961426,3.4408211708068848,4.40214204788208,1.758508563041687,3.744980812072754,1.8752286434173584,3.9076573848724365,3.1908276081085205,3.5419719219207764,4.200733661651611,3.1697559356689453,3.4792604446411133,3.5789897441864014,1.7591378688812256,3.8450615406036377,1.5651971101760864,1.174078345298767,4.08543586730957,1.6658813953399658,3.2856698036193848,Phoebe,neutral,neutral,8,0,6,23,"00:19:17,865","00:19:21,951"
91,"See, if I’m not buried with that ring then my spirit is going to wander the nether world for all eternity",3.009340524673462,2.9242870807647705,3.553095817565918,1.4951410293579102,4.5527262687683105,3.6324453353881836,2.740877628326416,3.8680620193481445,1.888704538345337,3.4395947456359863,2.2489962577819824,3.3018949031829834,3.1253950595855713,2.4530489444732666,2.7974956035614014,3.042023181915283,2.9068026542663574,1.5629298686981201,3.8079278469085693,3.6204729080200195,3.844500780105591,Phoebe,neutral,neutral,8,1,6,23,"00:19:17,865","00:19:25,204"
92,"Okay, that’s enough honey!",2.0892467498779297,3.9419355392456055,4.435318946838379,2.846280336380005,3.2442994117736816,3.0058929920196533,2.125946521759033,3.9843080043792725,2.258591890335083,3.951075792312622,3.247661828994751,2.860741376876831,3.5720694065093994,2.8188729286193848,2.4072842597961426,3.604886531829834,2.088240146636963,1.3165448904037476,3.635915994644165,2.5864036083221436,3.242908477783203,Chandler,neutral,neutral,8,2,6,23,"00:19:25,372","00:19:26,706"
93,I don’t know.  Let me see the ring.,3.1245312690734863,2.9328272342681885,3.4020252227783203,3.8976261615753174,2.428980827331543,3.7809054851531982,2.1933670043945312,3.325455665588379,3.6661198139190674,3.4948854446411133,3.8093161582946777,3.3427038192749023,3.1525728702545166,4.023200035095215,2.072226047515869,3.782845973968506,2.060927152633667,1.4823343753814697,4.142548084259033,2.0962352752685547,3.396658420562744,Customer,neutral,neutral,8,3,6,23,"00:19:28,375","00:19:34,964"
94,"Great! Okay, here.",2.6165099143981934,3.52554988861084,3.9874861240386963,3.0483503341674805,3.237866163253784,3.4665966033935547,2.287644386291504,3.6469883918762207,2.9739761352539062,3.8348186016082764,3.322113275527954,3.150134563446045,3.2781522274017334,3.5263054370880127,2.435027599334717,3.6659281253814697,2.3868215084075928,1.5563881397247314,4.0522284507751465,2.581099271774292,3.5167126655578613,Chandler,joy,positive,8,4,6,23,"00:19:32,129","00:19:34,964"
95,All right.,2.956866502761841,3.4044291973114014,3.797700881958008,2.8936455249786377,3.617976427078247,3.499742031097412,2.2808520793914795,3.269105911254883,3.359656572341919,3.8114449977874756,3.0661792755126953,3.2498347759246826,3.0554049015045166,3.752866506576538,2.4033291339874268,3.4756991863250732,2.73872447013855,1.7863413095474243,4.146404266357422,2.7187249660491943,3.701338768005371,Customer,neutral,neutral,8,5,6,23,"0:19:37,342","0:19:39,934"
