sp_id,rp_id,seeker_post,seeker_post_suddenness,seeker_post_familiarity,seeker_post_predict_event,seeker_post_pleasantness,seeker_post_unpleasantness,seeker_post_goal_relevance,seeker_post_chance_responsblt,seeker_post_self_responsblt,seeker_post_other_responsblt,seeker_post_predict_conseq,seeker_post_goal_support,seeker_post_urgency,seeker_post_self_control,seeker_post_other_control,seeker_post_chance_control,seeker_post_accept_conseq,seeker_post_standards,seeker_post_social_norms,seeker_post_attention,seeker_post_not_consider,seeker_post_effort,response_post,response_post_suddenness,response_post_familiarity,response_post_predict_event,response_post_pleasantness,response_post_unpleasantness,response_post_goal_relevance,response_post_chance_responsblt,response_post_self_responsblt,response_post_other_responsblt,response_post_predict_conseq,response_post_goal_support,response_post_urgency,response_post_self_control,response_post_other_control,response_post_chance_control,response_post_accept_conseq,response_post_standards,response_post_social_norms,response_post_attention,response_post_not_consider,response_post_effort,level,rationales
5ycfvy,deozw6l,I don't wanna go back to a psych unit a third time.. I feel like I'm being pushed over the edge. I don't want to go back to the psych unit for the third time in a 6 month period. What do I do?,3.351806640625,2.6113715171813965,3.14335036277771,1.2991050481796265,4.7872633934021,3.8230738639831543,2.6366426944732666,3.511155605316162,2.4473814964294434,3.2618794441223145,1.9142510890960693,3.4675962924957275,2.905611515045166,2.8640692234039307,2.577812671661377,2.9140617847442627,3.365412473678589,1.9518060684204102,4.010828971862793,3.7787716388702393,4.048960208892822,"Omgosh. I just want to validate this feeling because I have been there. That said, if it's a matter of safety, there is no question. You know that you need to go. You just do it. It's not some kind of failure. You are taking care of yourself. It DOES super suck though. Don't let anyone tell you it's all fine and fun to go through that. I've been there. I've come out the other end and been okay for long periods too though so I mean, it doesn't stay like that. Hang on. It gets better.",3.0272903442382812,2.8298985958099365,3.4330875873565674,1.94683039188385,4.2642292976379395,3.934478759765625,2.7502262592315674,3.795952320098877,2.0589396953582764,3.4451189041137695,2.3942909240722656,3.442861795425415,3.064828395843506,2.567401647567749,2.822770595550537,3.186403512954712,2.805333137512207,1.642369270324707,4.164554595947266,3.465366840362549,4.001532554626465,1,Omgosh. I just want to validate this feeling because I have been there|it doesn't stay like that. Hang on. It gets better.|
8v44ed,e1khigz,Feeling really hopeless right now.. Can anyone offer some positivity or good vibes right now?,3.6222281455993652,2.9004080295562744,3.279925584793091,1.5055058002471924,4.697971343994141,3.496650457382202,2.963716745376587,3.138076066970825,2.608149528503418,3.2584800720214844,1.9723132848739624,3.5079281330108643,2.775672674179077,2.9587247371673584,2.9659152030944824,2.9977214336395264,3.185034990310669,1.9277422428131104,3.910423755645752,3.701216220855713,3.864488124847412,Write here one good memory of something nice happened recently.,2.474569320678711,3.6813018321990967,3.8047306537628174,4.460516929626465,1.671040654182434,2.826469659805298,1.8669692277908325,3.530395030975342,3.425370454788208,3.565784454345703,4.134890079498291,2.9465858936309814,3.4723243713378906,3.634207010269165,1.832060694694519,3.996521472930908,1.5323244333267212,1.21835458278656,3.6735546588897705,1.521576166152954,2.693549633026123,0,
60bfpl,df4zctv,Nothing works. They took me off the one pill that worked. The pill I'm on now is the worst one of them all. Should I call them and tell them? I dont know who exactly to call. Please kill me.,3.6509602069854736,2.4117109775543213,2.8889451026916504,1.3046667575836182,4.818321228027344,3.807490110397339,3.0631375312805176,3.059150218963623,2.471782922744751,3.151031017303467,1.7693637609481812,3.594627618789673,2.6273391246795654,2.8950469493865967,2.947054624557495,2.8551080226898193,3.269052743911743,1.8403105735778809,4.086747169494629,3.7595369815826416,4.08216667175293,What were you taking before vs what are you taking now? Are you being prescribed by your general doctor or a psychiatrist? Do you feel like you are in danger right now?,3.228756904602051,3.1546943187713623,3.4431116580963135,1.565751075744629,4.581838130950928,3.39974045753479,2.3471033573150635,3.132077693939209,3.253153085708618,3.448087215423584,2.0045976638793945,3.2642455101013184,2.807220458984375,3.463656425476074,2.4614994525909424,3.1672091484069824,3.5992989540100098,2.235145092010498,3.9357120990753174,3.633741855621338,3.784994602203369,0,
5bwehm,d9rrwzq,"I'm gonna become an alcoholic. I don't want to. I haven't touched a drop of booze in my life. I don't really have access to it, as I'm underage. But I think more and more about drinking every day, and I wonder if it will work to mediate the symptoms just a bit. My grandfather is a recovering alcoholic, and I don't want to follow in his footsteps, but I know I will eventually. I'm just waiting to see when I snap.",3.120142936706543,2.8981430530548096,3.425623655319214,1.2361564636230469,4.7625603675842285,3.49164080619812,2.4693071842193604,3.8827872276306152,2.1295111179351807,3.337808609008789,1.7525187730789185,3.1931378841400146,3.1410582065582275,2.4144201278686523,2.37469220161438,3.0854651927948,3.3100624084472656,1.9509687423706055,3.725252389907837,3.889052629470825,3.7271578311920166,"I'm down in that hole. Don't get sucked in is my advice. You'll get nothing good out of it. The thing with alcohol is that, once you start drinking too much, too often, the idea that it makes you feel better is entertained while it is not true at all. It's: *I drink to forget, but I've drank so much I don't know what it is I have to forget. So I drink, just to be sure.* Alcohol and drugs have become a habit for me and I can't really live without them anymore. I need them to maintain a level of tolerable shittiness - but trust me, I'd be way less miserable if I never started it.",2.865487575531006,3.157792091369629,3.6624467372894287,1.1714634895324707,4.707463264465332,3.231679916381836,2.3490283489227295,4.041353225708008,1.9284871816635132,3.3954482078552246,1.7855494022369385,2.989617347717285,3.354220390319824,2.21138072013855,2.233691692352295,3.1090903282165527,3.2550225257873535,1.935311198234558,3.5364320278167725,3.8364126682281494,3.5250391960144043,0,
75b9y7,do4xd9d,I’m okay all of the sudden. How can i be so fucking depressed thinking about suicide every single day to just being fine? been a month or two since been feeling suicidal and out of nowhere i just feel ok. What. The. Fuck.,3.3197710514068604,2.4221644401550293,3.1156692504882812,2.3168439865112305,3.7638590335845947,4.207718372344971,2.9276676177978516,3.993356466293335,1.6840565204620361,3.1222128868103027,2.681579828262329,3.6440224647521973,3.1118996143341064,2.228135347366333,2.799158811569214,3.220890760421753,2.399949073791504,1.4130975008010864,4.106372356414795,3.2508537769317627,3.931398391723633,"Thought I was ok and it passed away for half a year, but now it is coming back, and it hits twice as bad as before.",4.0526347160339355,1.5252370834350586,1.915392518043518,1.0950748920440674,4.461681365966797,3.6634340286254883,4.111124515533447,1.6003962755203247,1.6509039402008057,2.3158226013183594,1.3499090671539307,3.776585340499878,1.4788635969161987,2.184560537338257,4.160257816314697,2.0863037109375,2.3348886966705322,1.3316478729248047,4.095357418060303,3.326322555541992,4.1103949546813965,0,
51jqxo,d7cifel,I've been in bed for 5 days. I can't seem to stay up for more than an hour at a time. Tomorrow is my last sick day. If I can't get up I will lose my job. Somehow I really don't even care. I wish I could just blink out of existence.,2.480443000793457,3.3565592765808105,3.9529967308044434,1.3294227123260498,4.486119747161865,3.111252784729004,2.5375006198883057,4.0543212890625,1.2778968811035156,3.500781297683716,1.9149255752563477,2.7963104248046875,3.4323909282684326,1.7787519693374634,2.5864055156707764,3.1140217781066895,2.6914021968841553,1.3667265176773071,3.3003580570220947,3.55326509475708,3.3978700637817383,"Get up and take a shower, and then go for a walk so you can clear your mind. That usually helps me after going through one of these periods. It sucks, but you'll get through it. And don't lose your job, you don't want to end up on the street. You're stronger than you think, there's just a cloud of depression around you that's obscuring your vision. Stay strong and don't give up. You can do this.",2.715568780899048,3.246608018875122,3.8621346950531006,1.9441646337509155,4.185901641845703,3.595148801803589,2.467325448989868,4.143886566162109,1.8367708921432495,3.5987977981567383,2.404684066772461,3.190765619277954,3.409947156906128,2.3133938312530518,2.5331790447235107,3.28140926361084,2.7426888942718506,1.6115167140960693,3.8401739597320557,3.365858316421509,3.703458547592163,1,you'll get through it.|You're stronger than you think|Stay strong and don't give up.|You can do this|
7fc5zn,dqauptb,".. Why do I always have good news followed by a shit night, followed by sitting up at 2am wanting to kill myself? Why is life so difficult? Why is it so impossible to be fucking happy for once in my shit fucking life? What's the point anymore?",2.783635139465332,3.336721658706665,3.8401904106140137,1.134378433227539,4.65179443359375,3.175961971282959,2.393059253692627,4.015860080718994,1.7680411338806152,3.478868246078491,1.896545171737671,2.9715688228607178,3.3504087924957275,2.1527388095855713,2.3972418308258057,3.0527455806732178,3.0760138034820557,1.7071878910064697,3.424868106842041,3.759408712387085,3.484166145324707,well not for nothing but you made it extremely difficult to read your post by only using a period in the title. JUST saying not judging.,3.4022607803344727,3.3339169025421143,3.307304859161377,1.7854406833648682,4.344799041748047,2.6944310665130615,2.013878107070923,2.4661970138549805,4.266305923461914,3.2568788528442383,2.037729024887085,3.1416122913360596,2.7381441593170166,4.200356960296631,1.990242600440979,3.3765029907226562,3.797696113586426,2.645921468734741,3.6066412925720215,3.264578342437744,3.357527732849121,0,
91lmlc,e30aswq,"Does anyone else sleep early to escape thoughts you get at night?. I always see people say how depression causes them to stay awake at night or become lethargic during the day but after 10pm, I become increasingly paranoid and depressed and so I force myself to sleep. Just want to know if anyone out there is the same...",2.789829969406128,3.160163640975952,3.784801959991455,1.4138513803482056,4.551037788391113,3.324275016784668,2.5503172874450684,4.068765163421631,1.5454318523406982,3.3752379417419434,2.006655693054199,3.098076343536377,3.3406803607940674,2.0022976398468018,2.605571985244751,3.0750067234039307,2.8997786045074463,1.6422088146209717,3.5802934169769287,3.613515615463257,3.5613174438476562,i used to. rn im in the area of not going to sleep so tmrw doesn't come,2.294410467147827,3.648892641067505,4.156671047210693,1.2644147872924805,4.301729679107666,2.5930089950561523,2.315868616104126,4.155415058135986,1.1631399393081665,3.4534239768981934,1.802978515625,2.5385282039642334,3.6130738258361816,1.5968326330184937,2.3492136001586914,3.1329052448272705,2.579360008239746,1.3653843402862549,2.8703458309173584,3.450981616973877,2.9184417724609375,0,
av5m25,ehcws6m,how do I get $100 quickly and easily?. I want to buy weed. of course some one who is depressed like me needs drugs. but im serious i want weed so i can just smoke 24/7 to help with the depression.,2.6085615158081055,3.635455369949341,4.0475969314575195,2.492445230484009,3.749176025390625,3.1814498901367188,2.3018009662628174,4.139360427856445,2.4455654621124268,3.7482690811157227,2.8120815753936768,2.9653074741363525,3.6674816608428955,2.8031976222991943,2.204080581665039,3.621978998184204,2.5858049392700195,1.6301898956298828,3.6231706142425537,3.0250978469848633,3.357621192932129,I mean fastest way is a pawnshop or trading stuff into GameStop,2.7403206825256348,3.989276170730591,3.9220216274261475,1.9930713176727295,3.9210972785949707,2.0106654167175293,2.0791447162628174,2.5298912525177,3.7479848861694336,3.522805690765381,2.2122297286987305,2.5105128288269043,2.905036449432373,3.8051602840423584,2.2812259197235107,3.5204098224639893,3.0599937438964844,2.214751720428467,3.111070394515991,3.0845158100128174,2.8630058765411377,0,
7xbcg0,du6wne4,Since we all hate the world and how unfair it why dont we all just become humanitarians. :) even though the bad outweighs the good at least we we will be helping others :):),2.8514020442962646,3.605456829071045,3.8933634757995605,2.9815921783447266,3.4756250381469727,3.146609306335449,2.2630844116210938,3.5640413761138916,3.362799882888794,3.7374603748321533,3.152754545211792,3.1286864280700684,3.3261966705322266,3.6294639110565186,2.3099613189697266,3.6721279621124268,2.5679144859313965,1.767307162284851,3.9278664588928223,2.8049395084381104,3.4549341201782227,"If I had any will to do something good, I'd be doing it.",2.3331634998321533,3.679694890975952,4.1330647468566895,2.735146999359131,3.3538668155670166,3.367567777633667,1.9589550495147705,4.3040666580200195,2.4294142723083496,3.8491334915161133,3.146820068359375,2.9202795028686523,3.7540876865386963,2.918733835220337,1.966238260269165,3.605360507965088,2.48370099067688,1.5903809070587158,3.7196457386016846,2.805896043777466,3.3581457138061523,0,
